a : 704.0000, 0 -> 0
b : -153.0000, 0 -> 2
c : -679.0000, 0 -> 2
d : 452.0000, 0 -> 2
a : 625.0000, 1 -> 2
b : 158.0000, 1 -> 3
c : -993.0000, 1 -> 0
d : -69.0000, 1 -> 3
a : 597.0000, 2 -> 2
b : -346.0000, 2 -> 0
c : -511.0000, 2 -> 0
d : 990.0000, 2 -> 2
a : 827.0000, 3 -> 1
b : 921.0000, 3 -> 3
c : -868.0000, 3 -> 3
d : -691.0000, 3 -> 2
d : -432.0000, 0 -> 3
d : 296.0000, 0 -> 2
d : 603.0000, 1 -> 3
b : -18.0000, 1 -> 0
a : 167.0000, 2 -> 3
a : 756.0000, 2 -> 0
b : 51.0000, 3 -> 1
b : -140.0000, 3 -> 3
