a : -795.0000, 0 -> 7
b : 862.0000, 0 -> 7
a : 246.0000, 1 -> 4
b : -320.0000, 1 -> 0
a : 774.0000, 2 -> 3
b : -785.0000, 2 -> 0
a : -881.0000, 3 -> 4
b : 167.0000, 3 -> 1
a : -464.0000, 4 -> 5
b : -841.0000, 4 -> 4
a : 725.0000, 5 -> 1
b : 310.0000, 5 -> 4
a : 610.0000, 6 -> 7
b : 519.0000, 6 -> 0
a : -926.0000, 7 -> 7
b : 909.0000, 7 -> 1
a : -353.0000, 0 -> 7
a : 146.0000, 1 -> 2
b : 773.0000, 2 -> 7
a : -246.0000, 3 -> 1
a : 401.0000, 4 -> 4
b : -716.0000, 5 -> 0
b : 490.0000, 6 -> 0
a : -878.0000, 7 -> 2
b : 156.0000, 7 -> 6
