a : -218.0000, 0 -> 3
b : -625.0000, 0 -> 6
c : -221.0000, 0 -> 1
d : -540.0000, 0 -> 0
a : 832.0000, 1 -> 4
b : 503.0000, 1 -> 4
c : 299.0000, 1 -> 1
d : 596.0000, 1 -> 1
a : 700.0000, 2 -> 7
b : 722.0000, 2 -> 3
c : 690.0000, 2 -> 2
d : -397.0000, 2 -> 2
a : -812.0000, 3 -> 6
b : 334.0000, 3 -> 3
c : 711.0000, 3 -> 5
d : -152.0000, 3 -> 4
a : 686.0000, 4 -> 1
b : 203.0000, 4 -> 1
c : 297.0000, 4 -> 5
d : 533.0000, 4 -> 0
a : 624.0000, 5 -> 4
b : 223.0000, 5 -> 1
c : 727.0000, 5 -> 2
d : 974.0000, 5 -> 5
a : 94.0000, 6 -> 3
b : 356.0000, 6 -> 7
c : 475.0000, 6 -> 3
d : 887.0000, 6 -> 0
a : -551.0000, 7 -> 5
b : -248.0000, 7 -> 0
c : 310.0000, 7 -> 0
d : -833.0000, 7 -> 4
b : 645.0000, 0 -> 5
b : 959.0000, 0 -> 0
d : -508.0000, 1 -> 1
d : -751.0000, 1 -> 2
c : 84.0000, 2 -> 2
b : -693.0000, 2 -> 3
d : 239.0000, 3 -> 2
a : 819.0000, 3 -> 4
c : -619.0000, 4 -> 5
a : 706.0000, 4 -> 4
d : -996.0000, 5 -> 3
a : -828.0000, 5 -> 2
d : 988.0000, 6 -> 5
a : 999.0000, 6 -> 1
d : -502.0000, 7 -> 6
d : -522.0000, 7 -> 6
