a : -787.0000, 0 -> 4
b : 580.0000, 0 -> 1
a : 358.0000, 1 -> 7
b : -579.0000, 1 -> 5
a : 664.0000, 2 -> 6
b : 366.0000, 2 -> 1
a : 939.0000, 3 -> 0
b : -47.0000, 3 -> 2
a : -998.0000, 4 -> 0
b : -780.0000, 4 -> 4
a : -487.0000, 5 -> 7
b : -585.0000, 5 -> 2
a : 713.0000, 6 -> 3
b : -367.0000, 6 -> 2
a : -350.0000, 7 -> 4
b : 807.0000, 7 -> 0
a : 1000.0000, 0 -> 0
b : -315.0000, 1 -> 6
a : -86.0000, 2 -> 7
b : -28.0000, 3 -> 2
a : 263.0000, 4 -> 6
a : 955.0000, 5 -> 1
a : 382.0000, 6 -> 4
a : 162.0000, 7 -> 4
