a : -124.0000, 0 -> 0
b : 820.0000, 0 -> 2
c : 702.0000, 0 -> 0
d : 741.0000, 0 -> 3
a : -750.0000, 1 -> 3
b : -144.0000, 1 -> 3
c : 121.0000, 1 -> 3
d : 445.0000, 1 -> 2
a : -306.0000, 2 -> 0
b : -789.0000, 2 -> 1
c : -262.0000, 2 -> 3
d : 410.0000, 2 -> 2
a : -64.0000, 3 -> 1
b : -633.0000, 3 -> 3
c : -277.0000, 3 -> 2
d : 272.0000, 3 -> 2
d : -347.0000, 0 -> 1
d : 799.0000, 0 -> 3
a : 215.0000, 1 -> 0
d : 762.0000, 1 -> 1
b : 724.0000, 2 -> 1
d : -93.0000, 2 -> 0
b : -244.0000, 3 -> 3
a : -265.0000, 3 -> 2
