a : 935.0000, 0 -> 0
b : -698.0000, 0 -> 4
c : 150.0000, 0 -> 2
d : 902.0000, 0 -> 6
a : -127.0000, 1 -> 5
b : -700.0000, 1 -> 4
c : 801.0000, 1 -> 5
d : -187.0000, 1 -> 0
a : -574.0000, 2 -> 3
b : -856.0000, 2 -> 4
c : 460.0000, 2 -> 6
d : -369.0000, 2 -> 0
a : 381.0000, 3 -> 6
b : 887.0000, 3 -> 3
c : -892.0000, 3 -> 7
d : -659.0000, 3 -> 7
a : -583.0000, 4 -> 5
b : -439.0000, 4 -> 3
c : -235.0000, 4 -> 3
d : 36.0000, 4 -> 3
a : -231.0000, 5 -> 6
b : -669.0000, 5 -> 4
c : -285.0000, 5 -> 5
d : 980.0000, 5 -> 1
a : -414.0000, 6 -> 2
b : 59.0000, 6 -> 4
c : 467.0000, 6 -> 0
d : -787.0000, 6 -> 7
a : 338.0000, 7 -> 0
b : 323.0000, 7 -> 6
c : -522.0000, 7 -> 3
d : -548.0000, 7 -> 7
c : -93.0000, 0 -> 3
b : -57.0000, 0 -> 0
d : -207.0000, 1 -> 7
d : 495.0000, 1 -> 6
c : 604.0000, 2 -> 1
d : -421.0000, 2 -> 0
a : -20.0000, 3 -> 2
a : -45.0000, 3 -> 4
a : -388.0000, 4 -> 6
c : -456.0000, 4 -> 7
a : 250.0000, 5 -> 6
d : 459.0000, 5 -> 6
a : 812.0000, 6 -> 5
a : -138.0000, 6 -> 1
a : -42.0000, 7 -> 1
c : 677.0000, 7 -> 7
