a : -523.0000, 0 -> 1
b : 90.0000, 0 -> 2
c : -957.0000, 0 -> 2
d : 642.0000, 0 -> 3
a : -852.0000, 1 -> 2
b : 913.0000, 1 -> 1
c : -19.0000, 1 -> 1
d : 784.0000, 1 -> 1
a : 613.0000, 2 -> 0
b : 611.0000, 2 -> 0
c : 397.0000, 2 -> 0
d : 289.0000, 2 -> 0
a : 291.0000, 3 -> 2
b : -157.0000, 3 -> 0
c : 200.0000, 3 -> 2
d : -801.0000, 3 -> 2
d : 443.0000, 0 -> 1
a : -37.0000, 0 -> 0
d : 179.0000, 1 -> 1
c : -259.0000, 1 -> 0
d : 241.0000, 2 -> 2
b : 884.0000, 2 -> 1
d : -304.0000, 3 -> 0
a : 301.0000, 3 -> 0
