a : -493.0000, 0 -> 0
b : 652.0000, 0 -> 2
c : -185.0000, 0 -> 3
d : 852.0000, 0 -> 1
a : -370.0000, 1 -> 3
b : 767.0000, 1 -> 0
c : -590.0000, 1 -> 1
d : 173.0000, 1 -> 0
a : 918.0000, 2 -> 0
b : -428.0000, 2 -> 1
c : -71.0000, 2 -> 0
d : 447.0000, 2 -> 3
a : -391.0000, 3 -> 2
b : -48.0000, 3 -> 3
c : 748.0000, 3 -> 1
d : -342.0000, 3 -> 2
d : 487.0000, 0 -> 3
d : -57.0000, 0 -> 3
b : 93.0000, 1 -> 2
d : 753.0000, 1 -> 2
c : -575.0000, 2 -> 1
b : 328.0000, 2 -> 0
a : 669.0000, 3 -> 1
b : -979.0000, 3 -> 2
