a : -114.0000, 0 -> 3
b : 617.0000, 0 -> 6
a : -388.0000, 1 -> 2
b : -223.0000, 1 -> 2
a : -894.0000, 2 -> 6
b : -926.0000, 2 -> 7
a : -489.0000, 3 -> 1
b : 970.0000, 3 -> 1
a : -447.0000, 4 -> 4
b : 905.0000, 4 -> 0
a : -815.0000, 5 -> 6
b : 387.0000, 5 -> 6
a : 493.0000, 6 -> 5
b : 316.0000, 6 -> 3
a : -52.0000, 7 -> 1
b : 301.0000, 7 -> 3
a : -557.0000, 0 -> 7
a : 855.0000, 1 -> 6
b : 186.0000, 2 -> 4
b : 102.0000, 3 -> 0
a : 461.0000, 4 -> 7
a : -276.0000, 5 -> 5
b : -439.0000, 6 -> 2
b : -976.0000, 7 -> 0
