a : 77.0000, 0 -> 1
b : -813.0000, 0 -> 2
c : 858.0000, 0 -> 5
d : -982.0000, 0 -> 3
a : -617.0000, 1 -> 5
b : 944.0000, 1 -> 0
c : 395.0000, 1 -> 5
d : -412.0000, 1 -> 1
a : 76.0000, 2 -> 3
b : -251.0000, 2 -> 5
c : 366.0000, 2 -> 4
d : -651.0000, 2 -> 4
a : -653.0000, 3 -> 2
b : 734.0000, 3 -> 6
c : 981.0000, 3 -> 1
d : -506.0000, 3 -> 7
a : 814.0000, 4 -> 7
b : 159.0000, 4 -> 6
c : 622.0000, 4 -> 2
d : -134.0000, 4 -> 7
a : -682.0000, 5 -> 6
b : -572.0000, 5 -> 3
c : -830.0000, 5 -> 6
d : -999.0000, 5 -> 3
a : -160.0000, 6 -> 7
b : 118.0000, 6 -> 0
c : -999.0000, 6 -> 2
d : 289.0000, 6 -> 1
a : 837.0000, 7 -> 6
b : 964.0000, 7 -> 7
c : 274.0000, 7 -> 7
d : 987.0000, 7 -> 3
b : 412.0000, 0 -> 1
b : 85.0000, 0 -> 2
c : 374.0000, 1 -> 5
b : 399.0000, 1 -> 1
a : -185.0000, 2 -> 5
c : 640.0000, 2 -> 6
b : -493.0000, 3 -> 1
a : -403.0000, 3 -> 7
d : 902.0000, 4 -> 6
b : -820.0000, 4 -> 1
d : 982.0000, 5 -> 2
a : 305.0000, 5 -> 2
a : -94.0000, 6 -> 3
a : -722.0000, 6 -> 0
b : 56.0000, 7 -> 1
a : 830.0000, 7 -> 6
