a : -387.0000, 0 -> 0
b : -398.0000, 0 -> 7
a : -91.0000, 1 -> 0
b : 738.0000, 1 -> 5
a : 497.0000, 2 -> 1
b : -273.0000, 2 -> 1
a : -630.0000, 3 -> 1
b : -481.0000, 3 -> 3
a : 547.0000, 4 -> 7
b : 853.0000, 4 -> 5
a : -321.0000, 5 -> 0
b : -49.0000, 5 -> 0
a : -343.0000, 6 -> 1
b : 689.0000, 6 -> 6
a : -215.0000, 7 -> 0
b : 27.0000, 7 -> 5
b : -727.0000, 0 -> 7
a : 345.0000, 1 -> 7
b : 187.0000, 2 -> 0
a : 647.0000, 3 -> 5
a : 145.0000, 4 -> 5
a : 966.0000, 5 -> 5
b : 422.0000, 6 -> 1
b : -53.0000, 7 -> 3
a : 723.0000, 7 -> 4
a : -451.0000, 3 -> 2
a : 357.0000, 5 -> 6
