a : 172.0000, 0 -> 6
b : -478.0000, 0 -> 2
c : -274.0000, 0 -> 2
d : 611.0000, 0 -> 3
a : 671.0000, 1 -> 5
b : -888.0000, 1 -> 3
c : -370.0000, 1 -> 3
d : 127.0000, 1 -> 5
a : 118.0000, 2 -> 6
b : 563.0000, 2 -> 7
c : 71.0000, 2 -> 2
d : 246.0000, 2 -> 4
a : 281.0000, 3 -> 0
b : 486.0000, 3 -> 7
c : 879.0000, 3 -> 3
d : -738.0000, 3 -> 3
a : -528.0000, 4 -> 7
b : 552.0000, 4 -> 4
c : -217.0000, 4 -> 6
d : 637.0000, 4 -> 5
a : -737.0000, 5 -> 0
b : 757.0000, 5 -> 0
c : 642.0000, 5 -> 3
d : 490.0000, 5 -> 7
a : 454.0000, 6 -> 7
b : -664.0000, 6 -> 3
c : -972.0000, 6 -> 4
d : -599.0000, 6 -> 5
a : 289.0000, 7 -> 3
b : -609.0000, 7 -> 6
c : -544.0000, 7 -> 2
d : 622.0000, 7 -> 3
b : 948.0000, 0 -> 1
b : -298.0000, 0 -> 7
d : 816.0000, 1 -> 7
a : -332.0000, 1 -> 6
c : 673.0000, 2 -> 1
c : 153.0000, 2 -> 2
b : -466.0000, 3 -> 3
a : 123.0000, 3 -> 1
a : 725.0000, 4 -> 6
d : -289.0000, 4 -> 0
d : -506.0000, 5 -> 4
a : 284.0000, 5 -> 3
b : -93.0000, 6 -> 3
d : -82.0000, 6 -> 7
b : 971.0000, 7 -> 1
b : -523.0000, 7 -> 6
