a : 5.0000, 0 -> 1
b : 710.0000, 0 -> 1
c : 453.0000, 0 -> 2
d : 327.0000, 0 -> 2
a : -332.0000, 1 -> 2
b : 501.0000, 1 -> 0
c : 343.0000, 1 -> 1
d : 687.0000, 1 -> 3
a : -924.0000, 2 -> 0
b : 983.0000, 2 -> 2
c : 429.0000, 2 -> 2
d : -326.0000, 2 -> 3
a : -911.0000, 3 -> 3
b : 716.0000, 3 -> 2
c : 757.0000, 3 -> 3
d : 256.0000, 3 -> 3
a : 407.0000, 0 -> 2
c : 913.0000, 0 -> 2
b : 105.0000, 1 -> 1
d : 841.0000, 1 -> 2
d : 270.0000, 2 -> 2
c : 254.0000, 2 -> 3
a : -515.0000, 3 -> 0
c : 111.0000, 3 -> 1
