a : -66.0000, 0 -> 3
b : -166.0000, 0 -> 2
a : 168.0000, 1 -> 0
b : -477.0000, 1 -> 6
a : 295.0000, 2 -> 1
b : -377.0000, 2 -> 5
a : -743.0000, 3 -> 1
b : 985.0000, 3 -> 2
a : 292.0000, 4 -> 6
b : -61.0000, 4 -> 5
a : 826.0000, 5 -> 6
b : -226.0000, 5 -> 2
a : 627.0000, 6 -> 0
b : -744.0000, 6 -> 6
a : 12.0000, 7 -> 0
b : -785.0000, 7 -> 1
b : 795.0000, 0 -> 6
b : -672.0000, 1 -> 6
a : 452.0000, 2 -> 0
b : -411.0000, 3 -> 2
a : -785.0000, 4 -> 7
a : 917.0000, 5 -> 0
b : -181.0000, 6 -> 7
a : 14.0000, 7 -> 3
a : 262.0000, 0 -> 4
