a : 689.0000, 0 -> 0
b : 310.0000, 0 -> 7
c : 954.0000, 0 -> 7
d : 498.0000, 0 -> 0
a : -428.0000, 1 -> 2
b : 777.0000, 1 -> 5
c : -946.0000, 1 -> 7
d : 998.0000, 1 -> 0
a : 498.0000, 2 -> 6
b : 84.0000, 2 -> 4
c : 772.0000, 2 -> 5
d : -537.0000, 2 -> 2
a : 990.0000, 3 -> 5
b : 213.0000, 3 -> 7
c : -237.0000, 3 -> 4
d : -889.0000, 3 -> 7
a : 345.0000, 4 -> 6
b : -1.0000, 4 -> 7
c : -759.0000, 4 -> 5
d : -591.0000, 4 -> 0
a : -184.0000, 5 -> 5
b : -505.0000, 5 -> 7
c : -311.0000, 5 -> 6
d : -936.0000, 5 -> 4
a : 985.0000, 6 -> 7
b : -462.0000, 6 -> 1
c : 745.0000, 6 -> 7
d : 293.0000, 6 -> 7
a : -513.0000, 7 -> 5
b : -480.0000, 7 -> 2
c : -909.0000, 7 -> 7
d : 244.0000, 7 -> 2
a : 31.0000, 0 -> 7
b : 614.0000, 0 -> 5
c : 211.0000, 1 -> 4
b : -28.0000, 1 -> 2
b : 851.0000, 2 -> 6
d : -319.0000, 2 -> 4
a : -930.0000, 3 -> 5
a : -414.0000, 3 -> 5
c : -94.0000, 4 -> 4
c : -689.0000, 4 -> 6
b : 533.0000, 5 -> 5
d : -895.0000, 5 -> 7
a : 374.0000, 6 -> 7
a : -517.0000, 6 -> 6
a : 569.0000, 7 -> 1
b : 820.0000, 7 -> 7
d : -772.0000, 4 -> 3
