a : 824.0000, 0 -> 5
b : -612.0000, 0 -> 2
a : -751.0000, 1 -> 4
b : 583.0000, 1 -> 3
a : 849.0000, 2 -> 6
b : 774.0000, 2 -> 2
a : 973.0000, 3 -> 7
b : 721.0000, 3 -> 2
a : -450.0000, 4 -> 7
b : -305.0000, 4 -> 1
a : 80.0000, 5 -> 3
b : 877.0000, 5 -> 0
a : 132.0000, 6 -> 5
b : -703.0000, 6 -> 1
a : -84.0000, 7 -> 6
b : -667.0000, 7 -> 2
b : 752.0000, 0 -> 0
a : 931.0000, 1 -> 6
b : -102.0000, 2 -> 6
a : -954.0000, 3 -> 6
a : -170.0000, 4 -> 6
a : 213.0000, 5 -> 0
b : 536.0000, 6 -> 0
b : -972.0000, 7 -> 5
