a : 494.0000, 0 -> 1
b : -49.0000, 0 -> 3
c : -758.0000, 0 -> 3
d : -889.0000, 0 -> 1
a : 580.0000, 1 -> 5
b : -740.0000, 1 -> 0
c : -398.0000, 1 -> 1
d : -185.0000, 1 -> 0
a : -195.0000, 2 -> 6
b : -754.0000, 2 -> 0
c : 603.0000, 2 -> 4
d : 744.0000, 2 -> 3
a : -688.0000, 3 -> 7
b : 858.0000, 3 -> 3
c : 917.0000, 3 -> 3
d : -840.0000, 3 -> 6
a : -975.0000, 4 -> 1
b : -572.0000, 4 -> 4
c : -986.0000, 4 -> 3
d : 519.0000, 4 -> 0
a : -665.0000, 5 -> 5
b : -608.0000, 5 -> 6
c : -128.0000, 5 -> 7
d : -300.0000, 5 -> 4
a : 223.0000, 6 -> 6
b : 416.0000, 6 -> 4
c : -157.0000, 6 -> 0
d : -391.0000, 6 -> 5
a : 177.0000, 7 -> 1
b : 969.0000, 7 -> 4
c : -976.0000, 7 -> 7
d : -647.0000, 7 -> 6
c : -724.0000, 0 -> 3
d : 450.0000, 0 -> 3
d : 174.0000, 1 -> 4
c : -126.0000, 1 -> 5
c : -810.0000, 2 -> 7
a : -619.0000, 2 -> 2
c : 795.0000, 3 -> 0
c : 221.0000, 3 -> 2
d : -408.0000, 4 -> 3
c : 365.0000, 4 -> 0
d : 431.0000, 5 -> 6
a : 245.0000, 5 -> 7
b : 631.0000, 6 -> 2
c : -766.0000, 6 -> 7
d : -730.0000, 7 -> 1
b : -332.0000, 7 -> 5
