a : 462.0000, 0 -> 1
b : 504.0000, 0 -> 2
c : -977.0000, 0 -> 2
d : -569.0000, 0 -> 2
a : 340.0000, 1 -> 0
b : 351.0000, 1 -> 0
c : 230.0000, 1 -> 0
d : 601.0000, 1 -> 3
a : 24.0000, 2 -> 3
b : -17.0000, 2 -> 1
c : 846.0000, 2 -> 3
d : -355.0000, 2 -> 2
a : 276.0000, 3 -> 3
b : 514.0000, 3 -> 3
c : -449.0000, 3 -> 1
d : -495.0000, 3 -> 1
a : 94.0000, 0 -> 2
c : 780.0000, 0 -> 2
b : -926.0000, 1 -> 1
a : -411.0000, 1 -> 0
a : 544.0000, 2 -> 0
a : 283.0000, 2 -> 1
c : 165.0000, 3 -> 3
a : 500.0000, 3 -> 2
