a : -930.0000, 0 -> 5
b : 377.0000, 0 -> 1
c : -209.0000, 0 -> 5
d : -642.0000, 0 -> 4
a : -414.0000, 1 -> 7
b : 658.0000, 1 -> 0
c : 465.0000, 1 -> 1
d : -409.0000, 1 -> 7
a : 465.0000, 2 -> 4
b : -688.0000, 2 -> 1
c : 456.0000, 2 -> 4
d : 365.0000, 2 -> 5
a : -518.0000, 3 -> 3
b : -522.0000, 3 -> 4
c : -901.0000, 3 -> 2
d : -320.0000, 3 -> 4
a : -907.0000, 4 -> 0
b : -62.0000, 4 -> 3
c : 760.0000, 4 -> 7
d : 815.0000, 4 -> 3
a : 393.0000, 5 -> 0
b : -432.0000, 5 -> 2
c : -70.0000, 5 -> 6
d : 654.0000, 5 -> 1
a : -597.0000, 6 -> 6
b : 644.0000, 6 -> 6
c : 391.0000, 6 -> 2
d : 387.0000, 6 -> 7
a : 501.0000, 7 -> 5
b : 576.0000, 7 -> 5
c : -249.0000, 7 -> 6
d : -986.0000, 7 -> 3
d : -773.0000, 0 -> 6
d : 625.0000, 0 -> 7
a : 996.0000, 1 -> 1
a : -184.0000, 1 -> 1
a : -27.0000, 2 -> 3
a : 315.0000, 2 -> 3
a : 224.0000, 3 -> 7
d : -601.0000, 3 -> 6
d : 321.0000, 4 -> 6
c : -106.0000, 4 -> 6
b : -426.0000, 5 -> 7
d : 969.0000, 5 -> 0
c : 623.0000, 6 -> 5
a : -202.0000, 6 -> 7
a : 158.0000, 7 -> 3
b : -966.0000, 7 -> 1
