a : 46.0000, 0 -> 5
b : -506.0000, 0 -> 5
a : 680.0000, 1 -> 6
b : 922.0000, 1 -> 5
a : -49.0000, 2 -> 2
b : 947.0000, 2 -> 5
a : -815.0000, 3 -> 5
b : -561.0000, 3 -> 5
a : -943.0000, 4 -> 4
b : 848.0000, 4 -> 5
a : -292.0000, 5 -> 1
b : 555.0000, 5 -> 3
a : -738.0000, 6 -> 5
b : 283.0000, 6 -> 3
a : 405.0000, 7 -> 2
b : 472.0000, 7 -> 0
a : -827.0000, 0 -> 1
b : 753.0000, 1 -> 4
a : 15.0000, 2 -> 3
b : 229.0000, 3 -> 7
b : -267.0000, 4 -> 1
b : -685.0000, 5 -> 1
a : 234.0000, 6 -> 6
a : 125.0000, 7 -> 0
