a : 93.0000, 0 -> 4
b : 709.0000, 0 -> 0
c : -965.0000, 0 -> 0
d : -596.0000, 0 -> 1
a : -291.0000, 1 -> 3
b : -527.0000, 1 -> 7
c : 933.0000, 1 -> 1
d : -567.0000, 1 -> 6
a : -634.0000, 2 -> 2
b : 821.0000, 2 -> 0
c : 188.0000, 2 -> 5
d : 398.0000, 2 -> 6
a : -776.0000, 3 -> 7
b : -84.0000, 3 -> 0
c : 846.0000, 3 -> 6
d : 630.0000, 3 -> 5
a : 767.0000, 4 -> 1
b : 172.0000, 4 -> 7
c : -507.0000, 4 -> 3
d : 411.0000, 4 -> 1
a : -292.0000, 5 -> 2
b : -852.0000, 5 -> 0
c : -570.0000, 5 -> 7
d : -659.0000, 5 -> 6
a : -812.0000, 6 -> 1
b : -889.0000, 6 -> 7
c : 360.0000, 6 -> 3
d : 396.0000, 6 -> 3
a : 171.0000, 7 -> 5
b : -200.0000, 7 -> 6
c : -431.0000, 7 -> 1
d : 235.0000, 7 -> 4
d : -977.0000, 0 -> 2
b : -236.0000, 0 -> 5
b : 669.0000, 1 -> 6
a : 797.0000, 1 -> 6
d : 641.0000, 2 -> 3
c : 681.0000, 2 -> 5
c : 930.0000, 3 -> 7
b : -64.0000, 3 -> 3
a : 339.0000, 4 -> 2
c : 616.0000, 4 -> 0
a : -868.0000, 5 -> 5
a : 794.0000, 5 -> 7
d : 971.0000, 6 -> 1
c : -280.0000, 6 -> 5
d : -992.0000, 7 -> 1
d : 894.0000, 7 -> 1
