a : -893.0000, 0 -> 1
b : 105.0000, 0 -> 1
c : 612.0000, 0 -> 3
d : -374.0000, 0 -> 1
a : 800.0000, 1 -> 0
b : -386.0000, 1 -> 0
c : -865.0000, 1 -> 1
d : 218.0000, 1 -> 2
a : 339.0000, 2 -> 2
b : -116.0000, 2 -> 2
c : -228.0000, 2 -> 3
d : 708.0000, 2 -> 1
a : -330.0000, 3 -> 0
b : 431.0000, 3 -> 1
c : -197.0000, 3 -> 1
d : 643.0000, 3 -> 1
b : -941.0000, 0 -> 3
a : 898.0000, 0 -> 1
b : 222.0000, 1 -> 2
d : 402.0000, 1 -> 3
c : 65.0000, 2 -> 3
b : -345.0000, 2 -> 0
c : 507.0000, 3 -> 0
b : 17.0000, 3 -> 1
