a : -623.0000, 0 -> 3
b : 554.0000, 0 -> 1
c : 185.0000, 0 -> 1
d : 56.0000, 0 -> 3
a : 762.0000, 1 -> 2
b : -190.0000, 1 -> 3
c : 633.0000, 1 -> 2
d : 82.0000, 1 -> 1
a : 736.0000, 2 -> 0
b : -911.0000, 2 -> 3
c : -277.0000, 2 -> 0
d : -450.0000, 2 -> 2
a : -477.0000, 3 -> 0
b : 769.0000, 3 -> 3
c : 292.0000, 3 -> 1
d : -63.0000, 3 -> 2
d : 32.0000, 0 -> 1
d : -388.0000, 0 -> 0
a : 709.0000, 1 -> 1
b : 649.0000, 1 -> 3
c : -125.0000, 2 -> 2
d : 30.0000, 2 -> 0
b : 950.0000, 3 -> 1
b : 714.0000, 3 -> 3
