a : -697.0000, 0 -> 2
b : -222.0000, 0 -> 3
c : -49.0000, 0 -> 2
d : -428.0000, 0 -> 4
a : -466.0000, 1 -> 1
b : -642.0000, 1 -> 5
c : 117.0000, 1 -> 7
d : 859.0000, 1 -> 1
a : 930.0000, 2 -> 7
b : 535.0000, 2 -> 1
c : 538.0000, 2 -> 4
d : -825.0000, 2 -> 6
a : 483.0000, 3 -> 0
b : -117.0000, 3 -> 2
c : 788.0000, 3 -> 3
d : -575.0000, 3 -> 7
a : -883.0000, 4 -> 2
b : -221.0000, 4 -> 1
c : -132.0000, 4 -> 6
d : 479.0000, 4 -> 5
a : -947.0000, 5 -> 2
b : 822.0000, 5 -> 5
c : -551.0000, 5 -> 2
d : -681.0000, 5 -> 5
a : 41.0000, 6 -> 7
b : 203.0000, 6 -> 7
c : 434.0000, 6 -> 0
d : -474.0000, 6 -> 2
a : 643.0000, 7 -> 6
b : 290.0000, 7 -> 5
c : -474.0000, 7 -> 5
d : -352.0000, 7 -> 7
c : 121.0000, 0 -> 2
c : 297.0000, 0 -> 4
b : 462.0000, 1 -> 1
c : -170.0000, 1 -> 2
c : -961.0000, 2 -> 1
a : -272.0000, 2 -> 6
a : 349.0000, 3 -> 3
a : 962.0000, 3 -> 7
d : 978.0000, 4 -> 3
b : -305.0000, 4 -> 0
b : -545.0000, 5 -> 7
a : 839.0000, 5 -> 3
b : -737.0000, 6 -> 0
c : 581.0000, 6 -> 7
c : 912.0000, 7 -> 0
b : 837.0000, 7 -> 2
