a : 859.0000, 0 -> 5
b : -252.0000, 0 -> 7
c : -619.0000, 0 -> 1
d : 798.0000, 0 -> 4
a : -622.0000, 1 -> 3
b : 433.0000, 1 -> 4
c : 709.0000, 1 -> 4
d : 944.0000, 1 -> 7
a : -306.0000, 2 -> 1
b : -414.0000, 2 -> 7
c : -316.0000, 2 -> 7
d : 711.0000, 2 -> 6
a : -765.0000, 3 -> 1
b : -179.0000, 3 -> 0
c : 313.0000, 3 -> 0
d : 506.0000, 3 -> 7
a : -492.0000, 4 -> 7
b : 495.0000, 4 -> 5
c : -647.0000, 4 -> 7
d : -404.0000, 4 -> 7
a : 183.0000, 5 -> 7
b : 494.0000, 5 -> 0
c : 518.0000, 5 -> 4
d : 726.0000, 5 -> 6
a : -706.0000, 6 -> 5
b : -639.0000, 6 -> 7
c : -951.0000, 6 -> 5
d : -532.0000, 6 -> 4
a : 638.0000, 7 -> 5
b : -145.0000, 7 -> 6
c : -344.0000, 7 -> 6
d : -745.0000, 7 -> 5
d : -391.0000, 0 -> 7
c : -543.0000, 0 -> 7
a : 337.0000, 1 -> 5
a : -239.0000, 1 -> 5
d : -882.0000, 2 -> 3
a : 152.0000, 2 -> 3
a : -955.0000, 3 -> 6
d : -989.0000, 3 -> 0
c : -715.0000, 4 -> 5
c : -637.0000, 4 -> 5
b : 602.0000, 5 -> 1
d : 838.0000, 5 -> 3
c : -784.0000, 6 -> 7
b : -301.0000, 6 -> 4
d : 109.0000, 7 -> 5
a : 845.0000, 7 -> 6
a : 768.0000, 6 -> 2
