a : -956.0000, 0 -> 0
b : 951.0000, 0 -> 2
a : 35.0000, 1 -> 0
b : -904.0000, 1 -> 7
a : -795.0000, 2 -> 0
b : 344.0000, 2 -> 5
a : -27.0000, 3 -> 4
b : 548.0000, 3 -> 0
a : -819.0000, 4 -> 3
b : 489.0000, 4 -> 5
a : -868.0000, 5 -> 7
b : 365.0000, 5 -> 6
a : 427.0000, 6 -> 1
b : 778.0000, 6 -> 4
a : 323.0000, 7 -> 5
b : 572.0000, 7 -> 7
b : 252.0000, 0 -> 3
b : 994.0000, 1 -> 5
a : 400.0000, 2 -> 6
a : -838.0000, 3 -> 5
b : 966.0000, 4 -> 4
a : -522.0000, 5 -> 4
a : 404.0000, 6 -> 4
a : -823.0000, 7 -> 3
