a : -71.0000, 0 -> 3
b : -480.0000, 0 -> 0
c : -251.0000, 0 -> 1
d : 595.0000, 0 -> 0
a : 850.0000, 1 -> 0
b : -318.0000, 1 -> 2
c : 140.0000, 1 -> 0
d : -76.0000, 1 -> 0
a : -750.0000, 2 -> 1
b : 867.0000, 2 -> 2
c : -761.0000, 2 -> 1
d : 304.0000, 2 -> 0
a : 712.0000, 3 -> 2
b : -799.0000, 3 -> 3
c : 671.0000, 3 -> 0
d : 162.0000, 3 -> 1
d : -743.0000, 0 -> 0
c : -166.0000, 0 -> 2
b : -499.0000, 1 -> 3
d : -642.0000, 1 -> 3
b : 701.0000, 2 -> 2
d : -177.0000, 2 -> 0
c : -330.0000, 3 -> 3
b : -923.0000, 3 -> 0
