a : 728.0000, 0 -> 2
b : -310.0000, 0 -> 4
c : -799.0000, 0 -> 0
d : -842.0000, 0 -> 5
a : -355.0000, 1 -> 6
b : 556.0000, 1 -> 4
c : 70.0000, 1 -> 3
d : -479.0000, 1 -> 3
a : -215.0000, 2 -> 2
b : 484.0000, 2 -> 7
c : -125.0000, 2 -> 7
d : 846.0000, 2 -> 5
a : 171.0000, 3 -> 4
b : -288.0000, 3 -> 1
c : 596.0000, 3 -> 2
d : 231.0000, 3 -> 3
a : 379.0000, 4 -> 6
b : -884.0000, 4 -> 2
c : -144.0000, 4 -> 0
d : -416.0000, 4 -> 4
a : -296.0000, 5 -> 5
b : 388.0000, 5 -> 6
c : 11.0000, 5 -> 3
d : -614.0000, 5 -> 7
a : -628.0000, 6 -> 5
b : -259.0000, 6 -> 3
c : -635.0000, 6 -> 1
d : -398.0000, 6 -> 0
a : -726.0000, 7 -> 6
b : -268.0000, 7 -> 1
c : -914.0000, 7 -> 5
d : 72.0000, 7 -> 2
c : -309.0000, 0 -> 1
b : 415.0000, 0 -> 2
c : 757.0000, 1 -> 7
b : -904.0000, 1 -> 0
a : 702.0000, 2 -> 4
b : -931.0000, 2 -> 0
b : -624.0000, 3 -> 6
c : 354.0000, 3 -> 6
a : 827.0000, 4 -> 4
a : -652.0000, 4 -> 4
c : -279.0000, 5 -> 4
a : -228.0000, 5 -> 2
b : -485.0000, 6 -> 4
c : -459.0000, 6 -> 7
b : -631.0000, 7 -> 0
d : 385.0000, 7 -> 4
