a : 176.0000, 0 -> 2
b : 739.0000, 0 -> 3
c : 817.0000, 0 -> 0
d : 110.0000, 0 -> 4
a : 539.0000, 1 -> 1
b : -665.0000, 1 -> 6
c : -498.0000, 1 -> 7
d : -978.0000, 1 -> 4
a : 57.0000, 2 -> 0
b : -21.0000, 2 -> 0
c : 471.0000, 2 -> 6
d : 529.0000, 2 -> 4
a : -445.0000, 3 -> 0
b : 717.0000, 3 -> 3
c : -295.0000, 3 -> 1
d : -654.0000, 3 -> 3
a : 82.0000, 4 -> 7
b : 320.0000, 4 -> 5
c : 161.0000, 4 -> 3
d : -732.0000, 4 -> 0
a : 246.0000, 5 -> 1
b : -330.0000, 5 -> 1
c : 487.0000, 5 -> 6
d : 823.0000, 5 -> 6
a : 192.0000, 6 -> 6
b : -494.0000, 6 -> 5
c : 125.0000, 6 -> 3
d : 629.0000, 6 -> 2
a : -697.0000, 7 -> 7
b : 624.0000, 7 -> 0
c : -260.0000, 7 -> 3
d : 359.0000, 7 -> 1
b : 341.0000, 0 -> 3
a : 701.0000, 0 -> 6
a : 632.0000, 1 -> 6
b : -376.0000, 1 -> 1
d : 913.0000, 2 -> 0
d : 693.0000, 2 -> 4
a : -134.0000, 3 -> 3
c : -716.0000, 3 -> 0
b : 385.0000, 4 -> 5
b : 73.0000, 4 -> 2
a : 149.0000, 5 -> 7
b : 168.0000, 5 -> 6
a : -111.0000, 6 -> 1
b : -50.0000, 6 -> 6
d : -505.0000, 7 -> 1
c : 452.0000, 7 -> 0
