a : -514.0000, 0 -> 4
b : 477.0000, 0 -> 4
c : -722.0000, 0 -> 5
d : 297.0000, 0 -> 6
a : 636.0000, 1 -> 0
b : -975.0000, 1 -> 1
c : 964.0000, 1 -> 0
d : -786.0000, 1 -> 3
a : 771.0000, 2 -> 4
b : 979.0000, 2 -> 0
c : 21.0000, 2 -> 7
d : -957.0000, 2 -> 5
a : -682.0000, 3 -> 0
b : -134.0000, 3 -> 3
c : -226.0000, 3 -> 4
d : -272.0000, 3 -> 5
a : -485.0000, 4 -> 3
b : 389.0000, 4 -> 2
c : -929.0000, 4 -> 1
d : -59.0000, 4 -> 6
a : 918.0000, 5 -> 3
b : -653.0000, 5 -> 6
c : 614.0000, 5 -> 2
d : -107.0000, 5 -> 4
a : 225.0000, 6 -> 2
b : -825.0000, 6 -> 2
c : 478.0000, 6 -> 2
d : -617.0000, 6 -> 5
a : 946.0000, 7 -> 0
b : 539.0000, 7 -> 2
c : 446.0000, 7 -> 7
d : -211.0000, 7 -> 7
c : -354.0000, 0 -> 3
c : -342.0000, 0 -> 5
d : 488.0000, 1 -> 6
b : -499.0000, 1 -> 1
b : 517.0000, 2 -> 3
b : -562.0000, 2 -> 2
c : -324.0000, 3 -> 3
b : 892.0000, 3 -> 7
c : 120.0000, 4 -> 2
c : -514.0000, 4 -> 2
a : 97.0000, 5 -> 4
b : 841.0000, 5 -> 3
b : 205.0000, 6 -> 3
a : -636.0000, 6 -> 6
d : 651.0000, 7 -> 0
a : 660.0000, 7 -> 1
