a : -336.0000, 0 -> 5
b : 259.0000, 0 -> 4
c : 956.0000, 0 -> 5
d : -664.0000, 0 -> 0
a : 313.0000, 1 -> 4
b : -691.0000, 1 -> 6
c : -497.0000, 1 -> 2
d : 613.0000, 1 -> 7
a : -882.0000, 2 -> 7
b : -811.0000, 2 -> 1
c : 940.0000, 2 -> 6
d : -109.0000, 2 -> 5
a : -65.0000, 3 -> 4
b : -791.0000, 3 -> 3
c : -274.0000, 3 -> 5
d : 670.0000, 3 -> 6
a : -226.0000, 4 -> 2
b : 152.0000, 4 -> 2
c : -619.0000, 4 -> 3
d : 704.0000, 4 -> 1
a : -107.0000, 5 -> 2
b : 541.0000, 5 -> 5
c : 467.0000, 5 -> 5
d : -305.0000, 5 -> 4
a : 646.0000, 6 -> 1
b : -315.0000, 6 -> 4
c : -422.0000, 6 -> 2
d : -937.0000, 6 -> 0
a : -499.0000, 7 -> 0
b : -230.0000, 7 -> 0
c : -43.0000, 7 -> 5
d : -27.0000, 7 -> 3
a : -266.0000, 0 -> 0
c : -965.0000, 0 -> 0
b : 927.0000, 1 -> 4
d : 838.0000, 1 -> 5
c : 291.0000, 2 -> 2
c : -332.0000, 2 -> 3
a : -31.0000, 3 -> 3
d : 873.0000, 3 -> 2
c : -844.0000, 4 -> 4
b : -19.0000, 4 -> 1
b : 789.0000, 5 -> 7
b : -758.0000, 5 -> 5
d : 736.0000, 6 -> 1
a : 805.0000, 6 -> 1
c : 205.0000, 7 -> 2
b : -182.0000, 7 -> 3
