a : -722.0000, 0 -> 3
b : 695.0000, 0 -> 3
c : -449.0000, 0 -> 2
d : -480.0000, 0 -> 0
a : 736.0000, 1 -> 1
b : -76.0000, 1 -> 0
c : 336.0000, 1 -> 1
d : 718.0000, 1 -> 0
a : -766.0000, 2 -> 3
b : -431.0000, 2 -> 1
c : -402.0000, 2 -> 1
d : -426.0000, 2 -> 1
a : 533.0000, 3 -> 2
b : 135.0000, 3 -> 0
c : 712.0000, 3 -> 0
d : 125.0000, 3 -> 3
b : 24.0000, 0 -> 2
d : -664.0000, 0 -> 1
b : 305.0000, 1 -> 1
c : 629.0000, 1 -> 3
a : 708.0000, 2 -> 0
d : 830.0000, 2 -> 3
b : 339.0000, 3 -> 2
a : -643.0000, 3 -> 2
