a : -591.0000, 0 -> 7
b : 105.0000, 0 -> 0
a : -725.0000, 1 -> 6
b : -444.0000, 1 -> 6
a : -576.0000, 2 -> 1
b : 417.0000, 2 -> 5
a : 488.0000, 3 -> 5
b : -571.0000, 3 -> 7
a : -914.0000, 4 -> 3
b : 835.0000, 4 -> 6
a : -907.0000, 5 -> 1
b : 941.0000, 5 -> 2
a : 362.0000, 6 -> 1
b : 621.0000, 6 -> 5
a : 548.0000, 7 -> 3
b : 203.0000, 7 -> 6
a : -685.0000, 0 -> 0
a : 700.0000, 1 -> 1
b : -392.0000, 2 -> 6
a : 434.0000, 3 -> 3
b : 380.0000, 4 -> 2
b : -318.0000, 5 -> 4
a : -781.0000, 6 -> 5
a : 749.0000, 7 -> 6
