a : -834.0000, 0 -> 1
b : -34.0000, 0 -> 1
a : -733.0000, 1 -> 7
b : 269.0000, 1 -> 2
a : -282.0000, 2 -> 1
b : -749.0000, 2 -> 3
a : -151.0000, 3 -> 1
b : 366.0000, 3 -> 4
a : 414.0000, 4 -> 2
b : 397.0000, 4 -> 5
a : -56.0000, 5 -> 6
b : -608.0000, 5 -> 5
a : 422.0000, 6 -> 4
b : -306.0000, 6 -> 6
a : 57.0000, 7 -> 4
b : -60.0000, 7 -> 1
a : -578.0000, 0 -> 1
b : -813.0000, 1 -> 0
b : 875.0000, 2 -> 1
a : 155.0000, 3 -> 5
b : 563.0000, 4 -> 3
b : -996.0000, 5 -> 3
a : 848.0000, 6 -> 6
b : 680.0000, 7 -> 1
