a : -375.0000, 0 -> 1
b : 375.0000, 0 -> 1
c : 11.0000, 0 -> 1
d : -516.0000, 0 -> 0
a : -466.0000, 1 -> 0
b : -524.0000, 1 -> 0
c : 98.0000, 1 -> 2
d : -879.0000, 1 -> 1
a : -618.0000, 2 -> 3
b : -882.0000, 2 -> 1
c : 521.0000, 2 -> 2
d : 540.0000, 2 -> 0
a : -477.0000, 3 -> 3
b : -871.0000, 3 -> 0
c : -339.0000, 3 -> 0
d : -834.0000, 3 -> 2
b : 733.0000, 0 -> 3
b : -125.0000, 0 -> 3
b : 373.0000, 1 -> 1
d : 422.0000, 1 -> 2
b : 895.0000, 2 -> 2
a : 564.0000, 2 -> 1
a : -518.0000, 3 -> 1
b : -1000.0000, 3 -> 2
