a : 913.0000, 0 -> 6
b : 915.0000, 0 -> 3
c : 905.0000, 0 -> 7
d : -604.0000, 0 -> 4
a : -982.0000, 1 -> 6
b : 293.0000, 1 -> 2
c : 153.0000, 1 -> 0
d : 687.0000, 1 -> 3
a : 372.0000, 2 -> 6
b : 718.0000, 2 -> 3
c : -824.0000, 2 -> 4
d : 375.0000, 2 -> 5
a : -75.0000, 3 -> 1
b : 236.0000, 3 -> 2
c : 398.0000, 3 -> 4
d : -835.0000, 3 -> 4
a : -757.0000, 4 -> 5
b : 64.0000, 4 -> 6
c : 950.0000, 4 -> 2
d : -634.0000, 4 -> 3
a : 858.0000, 5 -> 7
b : 8.0000, 5 -> 3
c : -492.0000, 5 -> 4
d : 150.0000, 5 -> 5
a : -631.0000, 6 -> 1
b : -267.0000, 6 -> 3
c : 198.0000, 6 -> 3
d : 542.0000, 6 -> 6
a : 567.0000, 7 -> 0
b : 101.0000, 7 -> 5
c : 378.0000, 7 -> 4
d : -290.0000, 7 -> 3
c : 719.0000, 0 -> 2
a : -488.0000, 0 -> 1
d : -64.0000, 1 -> 3
a : 944.0000, 1 -> 1
a : 517.0000, 2 -> 3
b : 498.0000, 2 -> 4
a : 481.0000, 3 -> 4
b : -824.0000, 3 -> 2
d : 856.0000, 4 -> 3
c : -947.0000, 4 -> 3
b : 600.0000, 5 -> 4
a : -757.0000, 5 -> 2
b : 785.0000, 6 -> 0
b : 532.0000, 6 -> 1
d : -274.0000, 7 -> 3
b : -393.0000, 7 -> 7
