a : -106.0000, 0 -> 5
b : 492.0000, 0 -> 2
c : -952.0000, 0 -> 6
d : -306.0000, 0 -> 2
a : -516.0000, 1 -> 7
b : 514.0000, 1 -> 3
c : -293.0000, 1 -> 3
d : -996.0000, 1 -> 2
a : -90.0000, 2 -> 5
b : 731.0000, 2 -> 6
c : 563.0000, 2 -> 1
d : -291.0000, 2 -> 4
a : -406.0000, 3 -> 1
b : 873.0000, 3 -> 4
c : -902.0000, 3 -> 1
d : 820.0000, 3 -> 4
a : 590.0000, 4 -> 6
b : 46.0000, 4 -> 1
c : 252.0000, 4 -> 5
d : -267.0000, 4 -> 5
a : 450.0000, 5 -> 1
b : -696.0000, 5 -> 6
c : -909.0000, 5 -> 6
d : 984.0000, 5 -> 0
a : 789.0000, 6 -> 5
b : -692.0000, 6 -> 4
c : -988.0000, 6 -> 7
d : 183.0000, 6 -> 1
a : 461.0000, 7 -> 1
b : 230.0000, 7 -> 6
c : 793.0000, 7 -> 3
d : -175.0000, 7 -> 3
c : 989.0000, 0 -> 2
a : -91.0000, 0 -> 4
d : 771.0000, 1 -> 7
a : -308.0000, 1 -> 4
c : -793.0000, 2 -> 3
d : 457.0000, 2 -> 3
b : -203.0000, 3 -> 7
d : -342.0000, 3 -> 1
d : -522.0000, 4 -> 7
a : -998.0000, 4 -> 5
c : 437.0000, 5 -> 0
a : -80.0000, 5 -> 7
d : 899.0000, 6 -> 5
d : 241.0000, 6 -> 1
c : 375.0000, 7 -> 4
d : 281.0000, 7 -> 7
