a : 724.0000, 0 -> 2
b : 496.0000, 0 -> 7
c : 185.0000, 0 -> 7
d : 602.0000, 0 -> 7
a : -836.0000, 1 -> 2
b : 25.0000, 1 -> 3
c : -667.0000, 1 -> 2
d : 946.0000, 1 -> 4
a : -440.0000, 2 -> 5
b : -218.0000, 2 -> 1
c : 999.0000, 2 -> 2
d : 799.0000, 2 -> 3
a : 569.0000, 3 -> 4
b : -374.0000, 3 -> 6
c : -15.0000, 3 -> 3
d : 121.0000, 3 -> 7
a : 564.0000, 4 -> 0
b : 378.0000, 4 -> 4
c : 883.0000, 4 -> 6
d : 321.0000, 4 -> 5
a : -695.0000, 5 -> 3
b : 449.0000, 5 -> 4
c : -672.0000, 5 -> 4
d : -189.0000, 5 -> 2
a : 1.0000, 6 -> 4
b : -143.0000, 6 -> 3
c : 437.0000, 6 -> 5
d : -391.0000, 6 -> 6
a : -703.0000, 7 -> 6
b : 561.0000, 7 -> 1
c : -838.0000, 7 -> 4
d : -627.0000, 7 -> 6
d : -429.0000, 0 -> 1
c : -123.0000, 0 -> 0
b : -563.0000, 1 -> 3
d : -281.0000, 1 -> 3
c : 258.0000, 2 -> 2
d : 642.0000, 2 -> 0
d : -555.0000, 3 -> 5
b : 254.0000, 3 -> 5
d : 86.0000, 4 -> 7
d : -479.0000, 4 -> 7
d : -996.0000, 5 -> 1
b : -37.0000, 5 -> 3
a : 398.0000, 6 -> 1
b : 291.0000, 6 -> 3
a : -374.0000, 7 -> 1
c : 919.0000, 7 -> 2
