a : -126.0000, 0 -> 3
b : 358.0000, 0 -> 2
a : -544.0000, 1 -> 7
b : 167.0000, 1 -> 3
a : -732.0000, 2 -> 6
b : 495.0000, 2 -> 5
a : -527.0000, 3 -> 6
b : -683.0000, 3 -> 6
a : -797.0000, 4 -> 7
b : -448.0000, 4 -> 0
a : -596.0000, 5 -> 2
b : -218.0000, 5 -> 6
a : -623.0000, 6 -> 5
b : -40.0000, 6 -> 6
a : -628.0000, 7 -> 1
b : 326.0000, 7 -> 4
a : -216.0000, 0 -> 3
a : 759.0000, 1 -> 7
a : 828.0000, 2 -> 4
a : 301.0000, 3 -> 0
a : 227.0000, 4 -> 4
a : -881.0000, 5 -> 1
a : 803.0000, 6 -> 2
a : -174.0000, 7 -> 3
