a : 138.0000, 0 -> 0
b : -519.0000, 0 -> 2
c : -641.0000, 0 -> 1
d : 751.0000, 0 -> 0
a : 588.0000, 1 -> 2
b : 478.0000, 1 -> 1
c : 855.0000, 1 -> 3
d : 457.0000, 1 -> 2
a : 672.0000, 2 -> 3
b : 225.0000, 2 -> 1
c : -978.0000, 2 -> 0
d : -874.0000, 2 -> 1
a : 358.0000, 3 -> 2
b : 127.0000, 3 -> 0
c : -457.0000, 3 -> 0
d : 347.0000, 3 -> 1
b : -220.0000, 0 -> 1
b : -930.0000, 0 -> 1
a : 289.0000, 1 -> 3
a : -612.0000, 1 -> 2
d : 362.0000, 2 -> 0
c : -728.0000, 2 -> 3
b : 974.0000, 3 -> 1
b : 174.0000, 3 -> 2
