a : 403.0000, 0 -> 0
b : -882.0000, 0 -> 3
c : -804.0000, 0 -> 0
d : -961.0000, 0 -> 2
a : -141.0000, 1 -> 3
b : -800.0000, 1 -> 0
c : 370.0000, 1 -> 1
d : 160.0000, 1 -> 2
a : -716.0000, 2 -> 0
b : -22.0000, 2 -> 2
c : -84.0000, 2 -> 2
d : 972.0000, 2 -> 3
a : -452.0000, 3 -> 3
b : -768.0000, 3 -> 1
c : -657.0000, 3 -> 0
d : -15.0000, 3 -> 3
b : 883.0000, 0 -> 1
a : 268.0000, 0 -> 3
c : 906.0000, 1 -> 3
d : 456.0000, 1 -> 0
b : -32.0000, 2 -> 1
a : 287.0000, 2 -> 2
c : 626.0000, 3 -> 1
c : -674.0000, 3 -> 2
