a : 487.0000, 0 -> 1
b : 632.0000, 0 -> 2
c : 846.0000, 0 -> 2
d : -153.0000, 0 -> 1
a : 974.0000, 1 -> 1
b : -737.0000, 1 -> 1
c : 550.0000, 1 -> 3
d : -466.0000, 1 -> 2
a : -515.0000, 2 -> 2
b : 877.0000, 2 -> 0
c : -416.0000, 2 -> 0
d : 677.0000, 2 -> 3
a : 65.0000, 3 -> 2
b : -749.0000, 3 -> 0
c : -649.0000, 3 -> 3
d : -347.0000, 3 -> 2
c : 956.0000, 0 -> 3
b : -686.0000, 0 -> 2
b : 77.0000, 1 -> 1
b : -535.0000, 1 -> 2
b : -285.0000, 2 -> 3
a : -681.0000, 2 -> 2
d : 75.0000, 3 -> 1
d : -378.0000, 3 -> 3
