a : -775.0000, 0 -> 0
b : -25.0000, 0 -> 4
c : -529.0000, 0 -> 3
d : 425.0000, 0 -> 7
a : -805.0000, 1 -> 2
b : -712.0000, 1 -> 3
c : 327.0000, 1 -> 1
d : -238.0000, 1 -> 6
a : 278.0000, 2 -> 5
b : 226.0000, 2 -> 5
c : -901.0000, 2 -> 5
d : 94.0000, 2 -> 1
a : -622.0000, 3 -> 0
b : 577.0000, 3 -> 5
c : 707.0000, 3 -> 6
d : 878.0000, 3 -> 7
a : 291.0000, 4 -> 5
b : 299.0000, 4 -> 0
c : -191.0000, 4 -> 1
d : 502.0000, 4 -> 1
a : -916.0000, 5 -> 2
b : 480.0000, 5 -> 1
c : -879.0000, 5 -> 2
d : 209.0000, 5 -> 2
a : 760.0000, 6 -> 2
b : -774.0000, 6 -> 6
c : -318.0000, 6 -> 5
d : 202.0000, 6 -> 1
a : -325.0000, 7 -> 0
b : 666.0000, 7 -> 7
c : -321.0000, 7 -> 6
d : -45.0000, 7 -> 2
d : -572.0000, 0 -> 5
d : 991.0000, 0 -> 0
b : 946.0000, 1 -> 1
c : -737.0000, 1 -> 5
b : 298.0000, 2 -> 1
c : 582.0000, 2 -> 7
c : 45.0000, 3 -> 4
c : -151.0000, 3 -> 0
b : 998.0000, 4 -> 7
c : -49.0000, 4 -> 2
d : -92.0000, 5 -> 6
c : 741.0000, 5 -> 0
c : -269.0000, 6 -> 6
a : 265.0000, 6 -> 1
d : 634.0000, 7 -> 0
b : -544.0000, 7 -> 4
