a : -16.0000, 0 -> 3
b : 657.0000, 0 -> 0
c : 573.0000, 0 -> 2
d : 136.0000, 0 -> 6
a : 831.0000, 1 -> 6
b : -271.0000, 1 -> 1
c : -329.0000, 1 -> 6
d : -590.0000, 1 -> 4
a : 103.0000, 2 -> 2
b : 573.0000, 2 -> 7
c : -128.0000, 2 -> 2
d : 127.0000, 2 -> 3
a : 217.0000, 3 -> 6
b : -811.0000, 3 -> 6
c : 716.0000, 3 -> 2
d : 982.0000, 3 -> 6
a : 112.0000, 4 -> 2
b : -113.0000, 4 -> 1
c : -639.0000, 4 -> 0
d : 148.0000, 4 -> 0
a : 581.0000, 5 -> 6
b : 362.0000, 5 -> 3
c : -752.0000, 5 -> 1
d : 50.0000, 5 -> 0
a : 485.0000, 6 -> 2
b : 424.0000, 6 -> 5
c : -195.0000, 6 -> 4
d : -868.0000, 6 -> 0
a : 857.0000, 7 -> 7
b : -784.0000, 7 -> 7
c : 386.0000, 7 -> 0
d : -667.0000, 7 -> 5
d : -210.0000, 0 -> 1
c : -950.0000, 0 -> 7
c : -271.0000, 1 -> 7
a : -287.0000, 1 -> 0
d : -168.0000, 2 -> 4
c : -997.0000, 2 -> 2
d : -494.0000, 3 -> 0
c : 243.0000, 3 -> 2
d : -276.0000, 4 -> 5
b : -723.0000, 4 -> 2
b : -641.0000, 5 -> 5
b : 971.0000, 5 -> 1
a : 292.0000, 6 -> 3
c : -600.0000, 6 -> 3
d : -354.0000, 7 -> 2
b : -151.0000, 7 -> 3
