a : 384.0000, 0 -> 4
b : 627.0000, 0 -> 4
a : 982.0000, 1 -> 5
b : -321.0000, 1 -> 6
a : 846.0000, 2 -> 7
b : -654.0000, 2 -> 5
a : 924.0000, 3 -> 3
b : 777.0000, 3 -> 6
a : -341.0000, 4 -> 6
b : -866.0000, 4 -> 5
a : -703.0000, 5 -> 6
b : -436.0000, 5 -> 6
a : 848.0000, 6 -> 3
b : 534.0000, 6 -> 6
a : -312.0000, 7 -> 0
b : -245.0000, 7 -> 0
a : -676.0000, 0 -> 3
a : -207.0000, 1 -> 1
a : -954.0000, 2 -> 4
a : 56.0000, 3 -> 7
b : 471.0000, 4 -> 4
b : 279.0000, 5 -> 1
b : -66.0000, 6 -> 6
a : -264.0000, 7 -> 6
b : 11.0000, 6 -> 2
