a : -501.0000, 0 -> 6
b : -164.0000, 0 -> 1
c : 217.0000, 0 -> 2
d : 776.0000, 0 -> 1
a : -920.0000, 1 -> 5
b : -450.0000, 1 -> 3
c : 57.0000, 1 -> 5
d : -271.0000, 1 -> 3
a : -994.0000, 2 -> 7
b : 446.0000, 2 -> 3
c : 272.0000, 2 -> 4
d : -114.0000, 2 -> 2
a : -198.0000, 3 -> 2
b : 118.0000, 3 -> 6
c : -97.0000, 3 -> 2
d : -678.0000, 3 -> 6
a : 458.0000, 4 -> 6
b : -523.0000, 4 -> 6
c : 46.0000, 4 -> 5
d : -152.0000, 4 -> 2
a : 195.0000, 5 -> 2
b : -645.0000, 5 -> 0
c : 489.0000, 5 -> 1
d : -463.0000, 5 -> 1
a : 175.0000, 6 -> 6
b : 335.0000, 6 -> 2
c : 359.0000, 6 -> 6
d : -734.0000, 6 -> 4
a : -779.0000, 7 -> 1
b : -654.0000, 7 -> 3
c : 740.0000, 7 -> 2
d : 599.0000, 7 -> 0
a : -592.0000, 0 -> 1
c : -917.0000, 0 -> 0
c : -514.0000, 1 -> 4
d : -251.0000, 1 -> 4
a : -476.0000, 2 -> 0
d : 656.0000, 2 -> 1
d : 611.0000, 3 -> 3
b : -693.0000, 3 -> 7
d : -144.0000, 4 -> 0
b : -174.0000, 4 -> 2
d : -465.0000, 5 -> 6
d : 80.0000, 5 -> 4
d : 696.0000, 6 -> 3
b : 5.0000, 6 -> 4
c : 652.0000, 7 -> 7
d : -918.0000, 7 -> 7
