a : -355.0000, 0 -> 1
b : 389.0000, 0 -> 1
c : 89.0000, 0 -> 1
d : -698.0000, 0 -> 1
a : -842.0000, 1 -> 3
b : 628.0000, 1 -> 1
c : 357.0000, 1 -> 0
d : -176.0000, 1 -> 0
a : -133.0000, 2 -> 0
b : -336.0000, 2 -> 0
c : 629.0000, 2 -> 2
d : -265.0000, 2 -> 2
a : 426.0000, 3 -> 3
b : 394.0000, 3 -> 0
c : 828.0000, 3 -> 1
d : -344.0000, 3 -> 3
b : 579.0000, 0 -> 1
b : 938.0000, 0 -> 0
d : 845.0000, 1 -> 0
b : 186.0000, 1 -> 2
d : -412.0000, 2 -> 3
c : -80.0000, 2 -> 2
c : 84.0000, 3 -> 1
b : -632.0000, 3 -> 1
