a : 292.0000, 0 -> 6
b : 315.0000, 0 -> 1
c : -199.0000, 0 -> 4
d : -594.0000, 0 -> 7
a : 844.0000, 1 -> 6
b : 952.0000, 1 -> 2
c : -574.0000, 1 -> 0
d : 508.0000, 1 -> 7
a : 136.0000, 2 -> 7
b : 920.0000, 2 -> 0
c : -356.0000, 2 -> 2
d : 844.0000, 2 -> 7
a : 805.0000, 3 -> 4
b : -116.0000, 3 -> 5
c : 154.0000, 3 -> 3
d : 959.0000, 3 -> 7
a : 267.0000, 4 -> 2
b : 971.0000, 4 -> 6
c : 349.0000, 4 -> 5
d : -381.0000, 4 -> 1
a : -28.0000, 5 -> 4
b : -48.0000, 5 -> 3
c : 244.0000, 5 -> 7
d : -23.0000, 5 -> 7
a : -721.0000, 6 -> 6
b : 877.0000, 6 -> 5
c : -532.0000, 6 -> 2
d : 633.0000, 6 -> 6
a : -768.0000, 7 -> 5
b : 784.0000, 7 -> 4
c : -566.0000, 7 -> 2
d : -13.0000, 7 -> 4
c : 193.0000, 0 -> 5
c : 177.0000, 0 -> 5
d : 23.0000, 1 -> 1
c : -846.0000, 1 -> 1
d : 287.0000, 2 -> 6
c : 541.0000, 2 -> 3
d : -519.0000, 3 -> 5
c : 508.0000, 3 -> 2
a : 870.0000, 4 -> 7
c : -305.0000, 4 -> 4
d : 706.0000, 5 -> 4
b : 185.0000, 5 -> 2
d : 282.0000, 6 -> 0
a : 791.0000, 6 -> 6
a : -904.0000, 7 -> 7
d : 336.0000, 7 -> 5
