a : -384.0000, 0 -> 4
b : 890.0000, 0 -> 7
c : -95.0000, 0 -> 0
d : 925.0000, 0 -> 1
a : -842.0000, 1 -> 5
b : 122.0000, 1 -> 7
c : 96.0000, 1 -> 0
d : -621.0000, 1 -> 7
a : 295.0000, 2 -> 1
b : -74.0000, 2 -> 3
c : -355.0000, 2 -> 5
d : -324.0000, 2 -> 3
a : -250.0000, 3 -> 0
b : -500.0000, 3 -> 4
c : -848.0000, 3 -> 2
d : -45.0000, 3 -> 2
a : -863.0000, 4 -> 3
b : 918.0000, 4 -> 6
c : -719.0000, 4 -> 6
d : -164.0000, 4 -> 4
a : 841.0000, 5 -> 4
b : -461.0000, 5 -> 7
c : -175.0000, 5 -> 4
d : -51.0000, 5 -> 4
a : 944.0000, 6 -> 5
b : -169.0000, 6 -> 2
c : 827.0000, 6 -> 3
d : 557.0000, 6 -> 2
a : 621.0000, 7 -> 3
b : 336.0000, 7 -> 1
c : -488.0000, 7 -> 2
d : 76.0000, 7 -> 2
a : -549.0000, 0 -> 5
d : 829.0000, 0 -> 7
b : -904.0000, 1 -> 4
d : -507.0000, 1 -> 7
d : -728.0000, 2 -> 3
a : -90.0000, 2 -> 6
c : -74.0000, 3 -> 2
a : 801.0000, 3 -> 0
c : 776.0000, 4 -> 1
a : 794.0000, 4 -> 5
b : 722.0000, 5 -> 5
d : 16.0000, 5 -> 1
c : 69.0000, 6 -> 5
b : -756.0000, 6 -> 0
a : 589.0000, 7 -> 1
c : -509.0000, 7 -> 3
