a : -376.0000, 0 -> 2
b : 927.0000, 0 -> 0
c : 708.0000, 0 -> 2
d : -323.0000, 0 -> 6
a : 739.0000, 1 -> 1
b : 434.0000, 1 -> 5
c : -968.0000, 1 -> 2
d : -384.0000, 1 -> 3
a : 289.0000, 2 -> 4
b : -863.0000, 2 -> 5
c : -371.0000, 2 -> 2
d : 4.0000, 2 -> 7
a : -814.0000, 3 -> 5
b : -40.0000, 3 -> 3
c : 621.0000, 3 -> 5
d : -49.0000, 3 -> 4
a : 555.0000, 4 -> 6
b : -199.0000, 4 -> 1
c : 524.0000, 4 -> 3
d : 72.0000, 4 -> 2
a : -219.0000, 5 -> 4
b : -428.0000, 5 -> 2
c : -283.0000, 5 -> 7
d : 945.0000, 5 -> 6
a : 333.0000, 6 -> 4
b : -324.0000, 6 -> 3
c : 182.0000, 6 -> 4
d : -210.0000, 6 -> 5
a : -185.0000, 7 -> 6
b : 760.0000, 7 -> 6
c : -904.0000, 7 -> 3
d : 550.0000, 7 -> 7
a : -575.0000, 0 -> 1
a : 299.0000, 0 -> 1
c : 102.0000, 1 -> 6
a : 250.0000, 1 -> 4
c : 275.0000, 2 -> 2
b : -513.0000, 2 -> 4
d : 343.0000, 3 -> 1
c : 826.0000, 3 -> 1
a : -866.0000, 4 -> 3
b : 569.0000, 4 -> 1
d : 549.0000, 5 -> 0
b : 809.0000, 5 -> 4
d : 625.0000, 6 -> 6
c : -401.0000, 6 -> 6
d : -544.0000, 7 -> 0
a : -759.0000, 7 -> 3
