a : -419.0000, 0 -> 7
b : -634.0000, 0 -> 2
c : 395.0000, 0 -> 3
d : -3.0000, 0 -> 3
a : -647.0000, 1 -> 0
b : -165.0000, 1 -> 7
c : 332.0000, 1 -> 0
d : 365.0000, 1 -> 7
a : 307.0000, 2 -> 0
b : 901.0000, 2 -> 1
c : -893.0000, 2 -> 3
d : -710.0000, 2 -> 6
a : 607.0000, 3 -> 6
b : 338.0000, 3 -> 4
c : -755.0000, 3 -> 2
d : -878.0000, 3 -> 0
a : 91.0000, 4 -> 5
b : -655.0000, 4 -> 5
c : 294.0000, 4 -> 0
d : -583.0000, 4 -> 4
a : 362.0000, 5 -> 2
b : -179.0000, 5 -> 0
c : -368.0000, 5 -> 3
d : -320.0000, 5 -> 5
a : 555.0000, 6 -> 3
b : -184.0000, 6 -> 6
c : 632.0000, 6 -> 4
d : 389.0000, 6 -> 2
a : -403.0000, 7 -> 6
b : 695.0000, 7 -> 2
c : -860.0000, 7 -> 0
d : -26.0000, 7 -> 3
b : -573.0000, 0 -> 7
d : 150.0000, 0 -> 1
c : -287.0000, 1 -> 2
a : 348.0000, 1 -> 4
b : 628.0000, 2 -> 7
c : 731.0000, 2 -> 0
a : 602.0000, 3 -> 0
a : -574.0000, 3 -> 3
c : -613.0000, 4 -> 0
b : 549.0000, 4 -> 4
b : 752.0000, 5 -> 5
d : -439.0000, 5 -> 2
b : -922.0000, 6 -> 6
a : -706.0000, 6 -> 3
d : 641.0000, 7 -> 4
b : -648.0000, 7 -> 7
