a : 647.0000, 0 -> 7
b : -741.0000, 0 -> 5
c : -671.0000, 0 -> 5
d : 628.0000, 0 -> 3
a : -242.0000, 1 -> 0
b : 709.0000, 1 -> 6
c : -337.0000, 1 -> 2
d : 642.0000, 1 -> 3
a : -214.0000, 2 -> 0
b : -24.0000, 2 -> 4
c : 125.0000, 2 -> 0
d : -84.0000, 2 -> 0
a : 181.0000, 3 -> 4
b : 647.0000, 3 -> 2
c : -534.0000, 3 -> 0
d : 483.0000, 3 -> 0
a : -891.0000, 4 -> 6
b : -843.0000, 4 -> 1
c : 28.0000, 4 -> 3
d : 313.0000, 4 -> 1
a : 877.0000, 5 -> 1
b : 966.0000, 5 -> 5
c : 997.0000, 5 -> 2
d : -343.0000, 5 -> 6
a : 325.0000, 6 -> 0
b : -242.0000, 6 -> 0
c : 187.0000, 6 -> 5
d : -105.0000, 6 -> 5
a : 338.0000, 7 -> 7
b : -491.0000, 7 -> 2
c : 685.0000, 7 -> 7
d : 404.0000, 7 -> 0
a : -857.0000, 0 -> 7
b : -644.0000, 0 -> 0
b : 339.0000, 1 -> 4
d : 234.0000, 1 -> 2
a : 388.0000, 2 -> 1
b : 317.0000, 2 -> 5
d : -94.0000, 3 -> 5
a : -575.0000, 3 -> 6
b : -384.0000, 4 -> 5
b : 550.0000, 4 -> 5
b : -623.0000, 5 -> 6
d : 315.0000, 5 -> 4
d : -570.0000, 6 -> 2
a : 397.0000, 6 -> 3
a : 860.0000, 7 -> 5
c : -150.0000, 7 -> 7
