a : 386.0000, 0 -> 1
b : 360.0000, 0 -> 3
a : -680.0000, 1 -> 5
b : -723.0000, 1 -> 0
a : 568.0000, 2 -> 4
b : -726.0000, 2 -> 3
a : 264.0000, 3 -> 2
b : -888.0000, 3 -> 3
a : -714.0000, 4 -> 4
b : -60.0000, 4 -> 4
a : -984.0000, 5 -> 7
b : -356.0000, 5 -> 6
a : -644.0000, 6 -> 1
b : -334.0000, 6 -> 3
a : 204.0000, 7 -> 4
b : -633.0000, 7 -> 1
b : 389.0000, 0 -> 2
b : 498.0000, 1 -> 4
b : -553.0000, 2 -> 6
b : 725.0000, 3 -> 7
a : -554.0000, 4 -> 1
a : 821.0000, 5 -> 2
a : -32.0000, 6 -> 6
a : -954.0000, 7 -> 0
