a : -206.0000, 0 -> 3
b : -380.0000, 0 -> 3
c : 178.0000, 0 -> 1
d : -944.0000, 0 -> 1
a : -946.0000, 1 -> 0
b : -555.0000, 1 -> 0
c : -955.0000, 1 -> 3
d : -933.0000, 1 -> 1
a : -837.0000, 2 -> 3
b : 382.0000, 2 -> 1
c : 986.0000, 2 -> 0
d : -363.0000, 2 -> 3
a : 327.0000, 3 -> 0
b : -9.0000, 3 -> 2
c : -296.0000, 3 -> 1
d : -267.0000, 3 -> 1
c : -340.0000, 0 -> 2
d : 143.0000, 0 -> 1
b : -102.0000, 1 -> 2
c : 390.0000, 1 -> 1
d : -261.0000, 2 -> 0
c : -254.0000, 2 -> 1
a : -348.0000, 3 -> 3
a : 311.0000, 3 -> 0
