a : 472.0000, 0 -> 3
b : -213.0000, 0 -> 0
c : -346.0000, 0 -> 2
d : 479.0000, 0 -> 0
a : -351.0000, 1 -> 0
b : -509.0000, 1 -> 1
c : 353.0000, 1 -> 1
d : -991.0000, 1 -> 3
a : 598.0000, 2 -> 1
b : 440.0000, 2 -> 2
c : -568.0000, 2 -> 0
d : 602.0000, 2 -> 2
a : -877.0000, 3 -> 1
b : -605.0000, 3 -> 0
c : -103.0000, 3 -> 2
d : 982.0000, 3 -> 1
c : 397.0000, 0 -> 0
b : -620.0000, 0 -> 0
d : 708.0000, 1 -> 3
c : -735.0000, 1 -> 3
a : 623.0000, 2 -> 1
c : 530.0000, 2 -> 1
d : 645.0000, 3 -> 2
d : -47.0000, 3 -> 0
