a : 198.0000, 0 -> 5
b : -790.0000, 0 -> 3
c : 39.0000, 0 -> 2
d : -774.0000, 0 -> 6
a : -71.0000, 1 -> 2
b : 690.0000, 1 -> 5
c : -682.0000, 1 -> 1
d : 360.0000, 1 -> 3
a : 403.0000, 2 -> 3
b : 70.0000, 2 -> 5
c : 433.0000, 2 -> 7
d : -86.0000, 2 -> 1
a : 751.0000, 3 -> 4
b : 595.0000, 3 -> 4
c : 70.0000, 3 -> 0
d : -790.0000, 3 -> 2
a : 44.0000, 4 -> 2
b : -541.0000, 4 -> 0
c : 735.0000, 4 -> 2
d : 827.0000, 4 -> 6
a : 793.0000, 5 -> 0
b : -464.0000, 5 -> 6
c : 348.0000, 5 -> 1
d : 735.0000, 5 -> 4
a : 962.0000, 6 -> 5
b : 41.0000, 6 -> 3
c : -951.0000, 6 -> 0
d : 884.0000, 6 -> 6
a : -632.0000, 7 -> 2
b : -55.0000, 7 -> 6
c : -925.0000, 7 -> 6
d : 960.0000, 7 -> 6
b : 790.0000, 0 -> 6
d : 959.0000, 0 -> 2
b : 531.0000, 1 -> 1
a : -247.0000, 1 -> 7
b : -906.0000, 2 -> 3
b : 475.0000, 2 -> 6
c : 828.0000, 3 -> 1
b : -579.0000, 3 -> 4
a : 231.0000, 4 -> 7
c : -428.0000, 4 -> 6
d : 51.0000, 5 -> 7
c : 732.0000, 5 -> 7
b : -735.0000, 6 -> 1
d : 300.0000, 6 -> 0
c : -612.0000, 7 -> 4
a : -23.0000, 7 -> 4
