a : -601.0000, 0 -> 3
b : 243.0000, 0 -> 1
a : -86.0000, 1 -> 6
b : 54.0000, 1 -> 2
a : 695.0000, 2 -> 0
b : -32.0000, 2 -> 5
a : 941.0000, 3 -> 2
b : -513.0000, 3 -> 0
a : 334.0000, 4 -> 3
b : -982.0000, 4 -> 1
a : 628.0000, 5 -> 6
b : -394.0000, 5 -> 4
a : 355.0000, 6 -> 6
b : -958.0000, 6 -> 1
a : -623.0000, 7 -> 2
b : -507.0000, 7 -> 5
a : -354.0000, 0 -> 2
a : -226.0000, 1 -> 4
b : 873.0000, 2 -> 4
b : 371.0000, 3 -> 1
a : -346.0000, 4 -> 6
a : -882.0000, 5 -> 6
b : -195.0000, 6 -> 4
a : 239.0000, 7 -> 7
b : -471.0000, 3 -> 7
