a : -639.0000, 0 -> 5
b : -696.0000, 0 -> 2
a : 553.0000, 1 -> 4
b : 33.0000, 1 -> 2
a : -438.0000, 2 -> 7
b : -80.0000, 2 -> 4
a : 840.0000, 3 -> 6
b : 589.0000, 3 -> 4
a : -306.0000, 4 -> 5
b : -341.0000, 4 -> 5
a : -311.0000, 5 -> 3
b : 214.0000, 5 -> 1
a : -873.0000, 6 -> 0
b : 102.0000, 6 -> 2
a : 549.0000, 7 -> 5
b : -586.0000, 7 -> 6
a : -835.0000, 0 -> 0
a : -808.0000, 1 -> 1
b : -829.0000, 2 -> 5
b : -20.0000, 3 -> 3
b : 471.0000, 4 -> 1
a : 808.0000, 5 -> 7
b : -755.0000, 6 -> 6
a : -981.0000, 7 -> 3
