a : 2.0000, 0 -> 0
b : -257.0000, 0 -> 6
a : 118.0000, 1 -> 1
b : -509.0000, 1 -> 0
a : -656.0000, 2 -> 3
b : 301.0000, 2 -> 5
a : -413.0000, 3 -> 2
b : 919.0000, 3 -> 4
a : -151.0000, 4 -> 6
b : 962.0000, 4 -> 1
a : -77.0000, 5 -> 4
b : 918.0000, 5 -> 4
a : -664.0000, 6 -> 1
b : 722.0000, 6 -> 7
a : -748.0000, 7 -> 6
b : 186.0000, 7 -> 7
b : -737.0000, 0 -> 0
a : -639.0000, 1 -> 3
b : 620.0000, 2 -> 5
a : 511.0000, 3 -> 2
a : -263.0000, 4 -> 5
b : 998.0000, 5 -> 0
a : 22.0000, 6 -> 7
a : 500.0000, 7 -> 4
