a : -568.0000, 0 -> 1
b : -693.0000, 0 -> 2
a : 686.0000, 1 -> 7
b : 988.0000, 1 -> 3
a : -445.0000, 2 -> 3
b : -865.0000, 2 -> 5
a : 648.0000, 3 -> 1
b : -937.0000, 3 -> 4
a : -379.0000, 4 -> 6
b : -809.0000, 4 -> 1
a : -389.0000, 5 -> 0
b : 142.0000, 5 -> 5
a : -806.0000, 6 -> 7
b : 177.0000, 6 -> 4
a : -643.0000, 7 -> 6
b : 231.0000, 7 -> 2
a : -859.0000, 0 -> 0
a : -782.0000, 1 -> 2
a : 291.0000, 2 -> 2
b : 28.0000, 3 -> 3
b : 921.0000, 4 -> 7
b : 654.0000, 5 -> 6
b : 445.0000, 6 -> 7
a : -620.0000, 7 -> 3
