a : 529.0000, 0 -> 6
b : -980.0000, 0 -> 2
a : -959.0000, 1 -> 4
b : 987.0000, 1 -> 7
a : -274.0000, 2 -> 1
b : 695.0000, 2 -> 6
a : -922.0000, 3 -> 1
b : 37.0000, 3 -> 2
a : -447.0000, 4 -> 5
b : -670.0000, 4 -> 4
a : -436.0000, 5 -> 1
b : 432.0000, 5 -> 0
a : -132.0000, 6 -> 7
b : 332.0000, 6 -> 6
a : 801.0000, 7 -> 3
b : -358.0000, 7 -> 5
b : 693.0000, 0 -> 0
a : -664.0000, 1 -> 2
a : -698.0000, 2 -> 4
a : 238.0000, 3 -> 2
a : 847.0000, 4 -> 1
b : 686.0000, 5 -> 4
a : 314.0000, 6 -> 7
b : -105.0000, 7 -> 6
