a : 137.0000, 0 -> 7
b : -979.0000, 0 -> 5
a : -577.0000, 1 -> 0
b : 983.0000, 1 -> 0
a : -660.0000, 2 -> 0
b : -130.0000, 2 -> 5
a : 280.0000, 3 -> 5
b : 693.0000, 3 -> 2
a : 719.0000, 4 -> 4
b : -260.0000, 4 -> 7
a : 246.0000, 5 -> 2
b : 765.0000, 5 -> 1
a : 418.0000, 6 -> 4
b : -132.0000, 6 -> 4
a : -63.0000, 7 -> 7
b : -210.0000, 7 -> 6
a : 506.0000, 0 -> 1
a : -608.0000, 1 -> 0
b : 818.0000, 2 -> 6
b : 813.0000, 3 -> 6
a : 281.0000, 4 -> 3
a : -602.0000, 5 -> 3
a : 127.0000, 6 -> 6
b : 730.0000, 7 -> 5
