a : -161.0000, 0 -> 2
b : -519.0000, 0 -> 1
a : 738.0000, 1 -> 2
b : 666.0000, 1 -> 1
a : 44.0000, 2 -> 2
b : 991.0000, 2 -> 4
a : -872.0000, 3 -> 0
b : 130.0000, 3 -> 1
a : 472.0000, 4 -> 4
b : 511.0000, 4 -> 1
a : 84.0000, 5 -> 1
b : -211.0000, 5 -> 2
a : 186.0000, 6 -> 3
b : 696.0000, 6 -> 6
a : 711.0000, 7 -> 6
b : -547.0000, 7 -> 5
b : 371.0000, 0 -> 3
a : -38.0000, 1 -> 0
b : 268.0000, 2 -> 4
b : 471.0000, 3 -> 7
a : 226.0000, 4 -> 5
a : -996.0000, 5 -> 7
b : -238.0000, 6 -> 4
a : -195.0000, 7 -> 7
