a : 459.0000, 0 -> 2
b : -343.0000, 0 -> 0
c : -428.0000, 0 -> 1
d : 583.0000, 0 -> 0
a : -810.0000, 1 -> 2
b : -399.0000, 1 -> 0
c : 201.0000, 1 -> 2
d : 939.0000, 1 -> 0
a : -259.0000, 2 -> 3
b : 238.0000, 2 -> 2
c : 906.0000, 2 -> 0
d : 93.0000, 2 -> 1
a : 151.0000, 3 -> 3
b : 56.0000, 3 -> 3
c : 876.0000, 3 -> 1
d : 65.0000, 3 -> 2
c : 372.0000, 0 -> 2
b : -462.0000, 0 -> 3
c : -603.0000, 1 -> 2
b : -578.0000, 1 -> 1
a : -222.0000, 2 -> 3
c : -39.0000, 2 -> 2
b : -598.0000, 3 -> 0
a : 759.0000, 3 -> 3
